,custo_bic,custo_aic,custo_obts,countrycode
121,17.438086921990383,17.438086921990383,-12.56940641350004,MYS
122,39.940637952025185,40.98689508625988,,NAM
123,3.712946944155439e+17,3.712946944155439e+17,,NER
124,inf,inf,-37.42813774805753,NGA
125,127.72911803972109,127.72911803972109,,NIC
126,5.9776524290919175,5.9776524290919175,-9.021624501443048,NLD
127,4.059216397513632,4.08273100710308,-5.501849437808404,NOR
128,10.357646005307819,16.05435947596996,-37.56771820869381,NPL
129,10.406779648682818,10.406779648682818,,NZL
130,118.90012979054205,129.20495776547875,-21.69133160096318,OMN
131,12.423428943085035,13.383451382857746,,PAK
132,30.11507784056098,35.01471029258507,-20.312935446517734,PAN
133,15.316947268238025,15.316947268238025,-29.139736966836605,PER
134,5.685461161226035,5.953966326987148,-11.15279862387385,PHL
135,13.863747888879807,22.682576848304592,-8.85879325886444,POL
136,11.444521625672333,,-9.69217406250622,PRT
137,13.752481050264521,15.168820769892388,-17.13025332459701,PRY
138,32.689697763205096,37.12088131664131,-27.523501535870977,PSE
139,33114898.044479698,33114898.044479698,,QAT
140,20.30020007907205,24.086872481219366,-8.881949201577044,ROU
141,39.595582604633364,39.595582604633364,-12.514043352827287,RUS
142,57.978613779959346,57.978613779959346,,RWA
143,6.771485081172927e+54,,-31.188411389723004,SAU
144,60.87459279231056,67.75557568665052,,SDN
145,10.04604279741943,10.04604279741943,12.478602031644503,SEN
146,7.742845206031168,7.742845206031168,-3.52585275525259,SGP
147,85.85822458522875,104.66734303856953,,SLE
148,18.134899550354145,18.134899550354145,-9.835202123241693,SLV
149,2.567194923133327e+40,2.567194923133327e+40,,SRB
150,1.383811835673648e+21,1.4127569359275573e+32,,STP
151,inf,inf,-48.79384444516875,SUR
152,517.8514598941393,inf,-43.21917747449868,SVK
153,19.1698458600581,19.1698458600581,-25.564380089415195,SVN
154,3.6017381430910156,3.649925289580569,-13.819512163148017,SWE
155,2.4673322503851897e+41,4.494736579681818e+26,-25.80320472698625,SWZ
156,,,34.77140717205713,SXM
157,inf,inf,-41.932988744632894,SYC
158,inf,inf,-50.86293942400664,SYR
159,inf,inf,-34.84589959022585,TCA
160,313.31398896127547,313.31398896127547,,TCD
161,36.69420298098331,42.073827552791386,,TGO
162,18.54630601051759,18.54630601051759,-10.65095428332653,THA
163,inf,inf,,TJK
164,inf,inf,,TKM
165,1.3544585026100361e+29,3.0849174933940532e+50,-43.255720608525586,TTO
166,15.226474708262083,16.20742332984082,-12.076310685325108,TUN
167,23.57724206001619,22.962397425137524,-28.47817454161462,TUR
168,6.334385782147023,,-2.394342534035354,TWN
169,25.556529177449526,25.556529177449526,-46.605325000358654,TZA
170,14.86698631347181,,30.098781349222435,UGA
171,2.2271106129003602e+68,inf,-43.24879062417375,UKR
172,23.388820919976936,,,URY
173,3.0916515894339636,3.107670080597136,-9.761003689131996,USA
174,inf,inf,,UZB
175,472.58814445099995,,-30.849876621124174,VCT
176,46.56081486044841,46.56081486044841,-29.29153443360396,VEN
177,6.321242789710674e+32,1.1569881732760188e+64,-45.79538548431762,VGB
178,8.757926290134787,8.757926290134787,-5.996733697835966,VNM
179,4133213222912.5986,4133213222912.5986,-13.109122985563227,YEM
180,4.433221076434779,4.538057857937128,6.459448462866013,ZAF
181,503.6551861305319,894.8163570415458,,ZMB
182,inf,inf,-52.17224500389297,ZWE
